chunk,start_citation,text,sentiment,confidence
542,EXO.4.25,"Then Zipporah took a flint, and cut off the foreskin of her son, and cast it at his feet; and she said, Surely a bridegroom of blood art thou to me. So he let him alone. Then she said, A bridegroom of blood art thou, because of the circumcision. And Jehovah said to Aaron, Go into the wilderness to meet Moses. And he went, and met him in the mountain of God, and kissed him.",1,0.8678200244903564
543,EXO.4.28,"And Moses told Aaron all the words of Jehovah wherewith he had sent him, and all the signs wherewith he had charged him. And Moses and Aaron went and gathered together all the elders of the children of Israel: and Aaron spake all the words which Jehovah had spoken unto Moses, and did the signs in the sight of the people.",1,0.8862613439559937
544,EXO.4.31,"And the people believed: and when they heard that Jehovah had visited the children of Israel, and that he had seen their affliction, then they bowed their heads and worshipped. And afterward Moses and Aaron came, and said unto Pharaoh, Thus saith Jehovah, the God of Israel, Let my people go, that they may hold a feast unto me in the wilderness. And Pharaoh said, Who is Jehovah, that I should hearken unto his voice to let Israel go? I know not Jehovah, and moreover I will not let Israel go.",1,0.6537202596664429
545,EXO.5.3,"And they said, The God of the Hebrews hath met with us: let us go, we pray thee, three days’ journey into the wilderness, and sacrifice unto Jehovah our God, lest he fall upon us with pestilence, or with the sword. And the king of Egypt said unto them, Wherefore do ye, Moses and Aaron, loose the people from their works? get you unto your burdens. And Pharaoh said, Behold, the people of the land are now many, and ye make them rest from their burdens.",1,0.727749228477478
550,EXO.5.18,"Go therefore now, and work; for there shall no straw be given you, yet shall ye deliver the number of bricks. And the officers of the children of Israel did see that they were in evil case, when it was said, Ye shall not diminish aught from your bricks, your daily tasks. And they met Moses and Aaron, who stood in the way, as they came forth from Pharaoh:",1,0.7032763957977295
551,EXO.5.21,"and they said unto them, Jehovah look upon you, and judge: because ye have made our savor to be abhorred in the eyes of Pharaoh, and in the eyes of his servants, to put a sword in their hand to slay us. And Moses returned unto Jehovah, and said, Lord, wherefore hast thou dealt ill with this people? why is it that thou hast sent me? For since I came to Pharaoh to speak in thy name, he hath dealt ill with this people; neither hast thou delivered thy people at all.",3,0.5846166014671326
552,EXO.6.1,"And Jehovah said unto Moses, Now shalt thou see what I will do to Pharaoh: for by a strong hand shall he let them go, and by a strong hand shall he drive them out of his land. And God spake unto Moses, and said unto him, I am Jehovah: and I appeared unto Abraham, unto Isaac, and unto Jacob, as God Almighty; but by my name Jehovah I was not known to them.",1,0.7583926320075989
554,EXO.6.7,"and I will take you to me for a people, and I will be to you a God; and ye shall know that I am Jehovah your God, who bringeth you out from under the burdens of the Egyptians. And I will bring you in unto the land which I sware to give to Abraham, to Isaac, and to Jacob; and I will give it you for a heritage: I am Jehovah. And Moses spake so unto the children of Israel: but they hearkened not unto Moses for anguish of spirit, and for cruel bondage.",2,0.7454839944839478
555,EXO.6.10,"And Jehovah spake unto Moses, saying, Go in, speak unto Pharaoh king of Egypt, that he let the children of Israel go out of his land. And Moses spake before Jehovah, saying, Behold, the children of Israel have not hearkened unto me; how then shall Pharaoh hear me, who am of uncircumcised lips?",1,0.8035653829574585
556,EXO.6.13,"And Jehovah spake unto Moses and unto Aaron, and gave them a charge unto the children of Israel, and unto Pharaoh king of Egypt, to bring the children of Israel out of the land of Egypt. These are the heads of their fathers’ houses. The sons of Reuben the first-born of Israel: Hanoch, and Pallu, Hezron, and Carmi; these are the families of Reuben. And the sons of Simeon: Jemuel, and Jamin, and Ohad, and Jachin, and Zohar, and Shaul the son of a Canaanitish woman; these are the families of Simeon.",1,0.8543441891670227
558,EXO.6.19,"And the sons of Merari: Mahli and Mushi. These are the families of the Levites according to their generations. And Amram took him Jochebed his father’s sister to wife; and she bare him Aaron and Moses: and the years of the life of Amram were a hundred and thirty and seven years. And the sons of Izhar: Korah, and Nepheg, and Zichri.",1,0.8784123063087463
560,EXO.6.25,"And Eleazar Aaron’s son took him one of the daughters of Putiel to wife; and she bare him Phinehas. These are the heads of the fathers’ houses of the Levites according to their families. These are that Aaron and Moses, to whom Jehovah said, Bring out the children of Israel from the land of Egypt according to their hosts. These are they that spake to Pharaoh king of Egypt, to bring out the children of Israel from Egypt: these are that Moses and Aaron.",1,0.886608362197876
561,EXO.6.28,"And it came to pass on the day when Jehovah spake unto Moses in the land of Egypt, that Jehovah spake unto Moses, saying, I am Jehovah: speak thou unto Pharaoh king of Egypt all that I speak unto thee. And Moses said before Jehovah, Behold, I am of uncircumcised lips, and how shall Pharaoh hearken unto me?",1,0.7613765001296997
562,EXO.7.1,"And Jehovah said unto Moses, See, I have made thee as God to Pharaoh; and Aaron thy brother shall be thy prophet. Thou shalt speak all that I command thee; and Aaron thy brother shall speak unto Pharaoh, that he let the children of Israel go out of his land. And I will harden Pharaoh’s heart, and multiply my signs and my wonders in the land of Egypt.",1,0.5811933875083923
563,EXO.7.4,"But Pharaoh will not hearken unto you, and I will lay my hand upon Egypt, and bring forth my hosts, my people the children of Israel, out of the land of Egypt by great judgments. And the Egyptians shall know that I am Jehovah, when I stretch forth my hand upon Egypt, and bring out the children of Israel from among them. And Moses and Aaron did so; as Jehovah commanded them, so did they.",1,0.7032880187034607
564,EXO.7.7,"And Moses was fourscore years old, and Aaron fourscore and three years old, when they spake unto Pharaoh. And Jehovah spake unto Moses and unto Aaron, saying, When Pharaoh shall speak unto you, saying, Show a wonder for you; then thou shalt say unto Aaron, Take thy rod, and cast it down before Pharaoh, that it become a serpent.",1,0.8385799527168274
565,EXO.7.10,"And Moses and Aaron went in unto Pharaoh, and they did so, as Jehovah had commanded: and Aaron cast down his rod before Pharaoh and before his servants, and it became a serpent. Then Pharaoh also called for the wise men and the sorcerers: and they also, the magicians of Egypt, did in like manner with their enchantments. For they cast down every man his rod, and they became serpents: but Aaron’s rod swallowed up their rods.",1,0.8470954298973083
566,EXO.7.13,"And Pharaoh’s heart was hardened, and he hearkened not unto them; as Jehovah had spoken. And Jehovah said unto Moses, Pharaoh’s heart is stubborn, he refuseth to let the people go. Get thee unto Pharaoh in the morning; lo, he goeth out unto the water; and thou shalt stand by the river’s brink to meet him; and the rod which was turned to a serpent shalt thou take in thy hand.",1,0.4852524697780609
568,EXO.7.19,"And Jehovah said unto Moses, Say unto Aaron, Take thy rod, and stretch out thy hand over the waters of Egypt, over their rivers, over their streams, and over their pools, and over all their ponds of water, that they may become blood; and there shall be blood throughout all the land of Egypt, both in vessels of wood and in vessels of stone. And Moses and Aaron did so, as Jehovah commanded; and he lifted up the rod, and smote the waters that were in the river, in the sight of Pharaoh, and in the sight of his servants; and all the waters that were in the river were turned to blood. And the fish that were in the river died; and the river became foul, and the Egyptians could not drink water from the river; and the blood was throughout all the land of Egypt.",1,0.7618428468704224
570,EXO.7.25,"And seven days were fulfilled, after that Jehovah had smitten the river. And Jehovah spake unto Moses, Go in unto Pharaoh, and say unto him, Thus saith Jehovah, Let my people go, that they may serve me. And if thou refuse to let them go, behold, I will smite all thy borders with frogs:",1,0.6157203912734985
571,EXO.8.3,"and the river shall swarm with frogs, which shall go up and come into thy house, and into thy bedchamber, and upon thy bed, and into the house of thy servants, and upon thy people, and into thine ovens, and into thy kneading-troughs: and the frogs shall come up both upon thee, and upon thy people, and upon all thy servants. And Jehovah said unto Moses, Say unto Aaron, Stretch forth thy hand with thy rod over the rivers, over the streams, and over the pools, and cause frogs to come up upon the land of Egypt.",1,0.8441355228424072
572,EXO.8.6,"And Aaron stretched out his hand over the waters of Egypt; and the frogs came up, and covered the land of Egypt. And the magicians did in like manner with their enchantments, and brought up frogs upon the land of Egypt. Then Pharaoh called for Moses and Aaron, and said, Entreat Jehovah, that he take away the frogs from me, and from my people; and I will let the people go, that they may sacrifice unto Jehovah.",1,0.8258851766586304
573,EXO.8.9,"And Moses said unto Pharaoh, Have thou this glory over me: against what time shall I entreat for thee, and for thy servants, and for thy people, that the frogs be destroyed from thee and thy houses, and remain in the river only? And he said, Against to-morrow. And he said, Be it according to thy word; that thou mayest know that there is none like unto Jehovah our God. And the frogs shall depart from thee, and from thy houses, and from thy servants, and from thy people; they shall remain in the river only.",1,0.7029464244842529
574,EXO.8.12,"And Moses and Aaron went out from Pharaoh: and Moses cried unto Jehovah concerning the frogs which he had brought upon Pharaoh. And Jehovah did according to the word of Moses; and the frogs died out of the houses, out of the courts, and out of the fields. And they gathered them together in heaps; and the land stank.",3,0.5050773620605469
575,EXO.8.15,"But when Pharaoh saw that there was respite, he hardened his heart, and hearkened not unto them, as Jehovah had spoken. And Jehovah said unto Moses, Say unto Aaron, Stretch out thy rod, and smite the dust of the earth, that it may become lice throughout all the land of Egypt. And they did so; and Aaron stretched out his hand with his rod, and smote the dust of the earth, and there were lice upon man, and upon beast; all the dust of the earth became lice throughout all the land of Egypt.",1,0.7539829611778259
576,EXO.8.18,"And the magicians did so with their enchantments to bring forth lice, but they could not: and there were lice upon man, and upon beast. Then the magicians said unto Pharaoh, This is the finger of God: and Pharaoh’s heart was hardened, and he hearkened not unto them; as Jehovah had spoken. And Jehovah said unto Moses, Rise up early in the morning, and stand before Pharaoh; lo, he cometh forth to the water; and say unto him, Thus saith Jehovah, Let my people go, that they may serve me.",1,0.6440252661705017
578,EXO.8.24,"And Jehovah did so; and there came grievous swarms of flies into the house of Pharaoh, and into his servants’ houses: and in all the land of Egypt the land was corrupted by reason of the swarms of flies. And Pharaoh called for Moses and for Aaron, and said, Go ye, sacrifice to your God in the land. And Moses said, It is not meet so to do; for we shall sacrifice the abomination of the Egyptians to Jehovah our God: lo, shall we sacrifice the abomination of the Egyptians before their eyes, and will they not stone us?",3,0.5444168448448181
579,EXO.8.27,"We will go three days’ journey into the wilderness, and sacrifice to Jehovah our God, as he shall command us. And Pharaoh said, I will let you go, that ye may sacrifice to Jehovah your God in the wilderness; only ye shall not go very far away: entreat for me. And Moses said, Behold, I go out from thee, and I will entreat Jehovah that the swarms of flies may depart from Pharaoh, from his servants, and from his people, to-morrow: only let not Pharaoh deal deceitfully any more in not letting the people go to sacrifice to Jehovah.",1,0.7893766760826111
580,EXO.8.30,"And Moses went out from Pharaoh, and entreated Jehovah. And Jehovah did according to the word of Moses; and he removed the swarms of flies from Pharaoh, from his servants, and from his people; there remained not one. And Pharaoh hardened his heart this time also, and he did not let the people go.",1,0.7933343648910522
581,EXO.9.1,"Then Jehovah said unto Moses, Go in unto Pharaoh, and tell him, Thus saith Jehovah, the God of the Hebrews, Let my people go, that they may serve me. For if thou refuse to let them go, and wilt hold them still, behold, the hand of Jehovah is upon thy cattle which are in the field, upon the horses, upon the asses, upon the camels, upon the herds, and upon the flocks: there shall be a very grievous murrain.",1,0.6960836052894592
583,EXO.9.7,"And Pharaoh sent, and, behold, there was not so much as one of the cattle of the Israelites dead. But the heart of Pharaoh was stubborn, and he did not let the people go. And Jehovah said unto Moses and unto Aaron, Take to you handfuls of ashes of the furnace, and let Moses sprinkle it toward heaven in the sight of Pharaoh. And it shall become small dust over all the land of Egypt, and shall be a boil breaking forth with blains upon man and upon beast, throughout all the land of Egypt.",1,0.5068238377571106
584,EXO.9.10,"And they took ashes of the furnace, and stood before Pharaoh; and Moses sprinkled it up toward heaven; and it became a boil breaking forth with blains upon man and upon beast. And the magicians could not stand before Moses because of the boils; for the boils were upon the magicians, and upon all the Egyptians. And Jehovah hardened the heart of Pharaoh, and he hearkened not unto them, as Jehovah had spoken unto Moses.",1,0.6390047669410706
585,EXO.9.13,"And Jehovah said unto Moses, Rise up early in the morning, and stand before Pharaoh, and say unto him, Thus saith Jehovah, the God of the Hebrews, Let my people go, that they may serve me. For I will this time send all my plagues upon thy heart, and upon thy servants, and upon thy people; that thou mayest know that there is none like me in all the earth. For now I had put forth my hand, and smitten thee and thy people with pestilence, and thou hadst been cut off from the earth:",1,0.5667592883110046
588,EXO.9.22,"And Jehovah said unto Moses, Stretch forth thy hand toward heaven, that there may be hail in all the land of Egypt, upon man, and upon beast, and upon every herb of the field, throughout the land of Egypt. And Moses stretched forth his rod toward heaven: and Jehovah sent thunder and hail, and fire ran down unto the earth; and Jehovah rained hail upon the land of Egypt. So there was hail, and fire mingled with the hail, very grievous, such as had not been in all the land of Egypt since it became a nation.",1,0.7722785472869873
589,EXO.9.25,"And the hail smote throughout all the land of Egypt all that was in the field, both man and beast; and the hail smote every herb of the field, and brake every tree of the field. Only in the land of Goshen, where the children of Israel were, was there no hail. And Pharaoh sent, and called for Moses and Aaron, and said unto them, I have sinned this time: Jehovah is righteous, and I and my people are wicked.",3,0.5048595666885376
590,EXO.9.28,"Entreat Jehovah; for there hath been enough of these mighty thunderings and hail; and I will let you go, and ye shall stay no longer. And Moses said unto him, As soon as I am gone out of the city, I will spread abroad my hands unto Jehovah; the thunders shall cease, neither shall there be any more hail; that thou mayest know that the earth is Jehovah’s. But as for thee and thy servants, I know that ye will not yet fear Jehovah God.",1,0.6667968034744263
591,EXO.9.31,"And the flax and the barley were smitten: for the barley was in the ear, and the flax was in bloom. But the wheat and the spelt were not smitten: for they were not grown up. And Moses went out of the city from Pharaoh, and spread abroad his hands unto Jehovah: and the thunders and hail ceased, and the rain was not poured upon the earth.",1,0.7637553811073303
592,EXO.9.34,"And when Pharaoh saw that the rain and the hail and the thunders were ceased, he sinned yet more, and hardened his heart, he and his servants. And the heart of Pharaoh was hardened, and he did not let the children of Israel go, as Jehovah had spoken by Moses. And Jehovah said unto Moses, Go in unto Pharaoh: for I have hardened his heart, and the heart of his servants, that I may show these my signs in the midst of them,",1,0.5925493240356445
593,EXO.10.2,"and that thou mayest tell in the ears of thy son, and of thy son’s son, what things I have wrought upon Egypt, and my signs which I have done among them; that ye may know that I am Jehovah. And Moses and Aaron went in unto Pharaoh, and said unto him, Thus saith Jehovah, the God of the Hebrews, How long wilt thou refuse to humble thyself before me? let my people go, that they may serve me. Else, if thou refuse to let my people go, behold, to-morrow will I bring locusts into thy border:",1,0.7335056066513062
595,EXO.10.8,"And Moses and Aaron were brought again unto Pharaoh: and he said unto them, Go, serve Jehovah your God; but who are they that shall go? And Moses said, We will go with our young and with our old; with our sons and with our daughters, with our flocks and with our herds will we go; for we must hold a feast unto Jehovah. And he said unto them, So be Jehovah with you, as I will let you go, and your little ones: look to it; for evil is before you.",1,0.6226339936256409
596,EXO.10.11,"Not so: go now ye that are men, and serve Jehovah; for that is what ye desire. And they were driven out from Pharaoh’s presence. And Jehovah said unto Moses, Stretch out thy hand over the land of Egypt for the locusts, that they may come up upon the land of Egypt, and eat every herb of the land, even all that the hail hath left. And Moses stretched forth his rod over the land of Egypt, and Jehovah brought an east wind upon the land all that day, and all the night; and when it was morning, the east wind brought the locusts.",1,0.7799723148345947
597,EXO.10.14,"And the locusts went up over all the land of Egypt, and rested in all the borders of Egypt; very grievous were they; before them there were no such locusts as they, neither after them shall be such. For they covered the face of the whole earth, so that the land was darkened; and they did eat every herb of the land, and all the fruit of the trees which the hail had left: and there remained not any green thing, either tree or herb of the field, through all the land of Egypt. Then Pharaoh called for Moses and Aaron in haste; and he said, I have sinned against Jehovah your God, and against you.",3,0.5177061557769775
599,EXO.10.20,"But Jehovah hardened Pharaoh’s heart, and he did not let the children of Israel go. And Jehovah said unto Moses, Stretch out thy hand toward heaven, that there may be darkness over the land of Egypt, even darkness which may be felt. And Moses stretched forth his hand toward heaven; and there was a thick darkness in all the land of Egypt three days;",1,0.6936074495315552
600,EXO.10.23,"they saw not one another, neither rose any one from his place for three days: but all the children of Israel had light in their dwellings. And Pharaoh called unto Moses, and said, Go ye, serve Jehovah; only let your flocks and your herds be stayed: let your little ones also go with you. And Moses said, Thou must also give into our hand sacrifices and burnt-offerings, that we may sacrifice unto Jehovah our God.",1,0.8262664079666138
602,EXO.10.29,"And Moses said, Thou hast spoken well; I will see thy face again no more. And Jehovah said unto Moses, Yet one plague more will I bring upon Pharaoh, and upon Egypt; afterwards he will let you go hence: when he shall let you go, he shall surely thrust you out hence altogether. Speak now in the ears of the people, and let them ask every man of his neighbor, and every woman of her neighbor, jewels of silver, and jewels of gold.",1,0.7222253680229187
603,EXO.11.3,"And Jehovah gave the people favor in the sight of the Egyptians. Moreover the man Moses was very great in the land of Egypt, in the sight of Pharaoh’s servants, and in the sight of the people. And Moses said, Thus saith Jehovah, About midnight will I go out into the midst of Egypt: and all the first-born in the land of Egypt shall die, from the first-born of Pharaoh that sitteth upon his throne, even unto the first-born of the maid-servant that is behind the mill; and all the first-born of cattle.",2,0.7921037077903748
605,EXO.11.9,"And Jehovah said unto Moses, Pharaoh will not hearken unto you; that my wonders may be multiplied in the land of Egypt. And Moses and Aaron did all these wonders before Pharaoh: and Jehovah hardened Pharaoh’s heart, and he did not let the children of Israel go out of his land. And Jehovah spake unto Moses and Aaron in the land of Egypt, saying,",1,0.7297845482826233
612,EXO.12.20,"Ye shall eat nothing leavened; in all your habitations shall ye eat unleavened bread. Then Moses called for all the elders of Israel, and said unto them, Draw out, and take you lambs according to your families, and kill the passover. And ye shall take a bunch of hyssop, and dip it in the blood that is in the basin, and strike the lintel and the two side-posts with the blood that is in the basin; and none of you shall go out of the door of his house until the morning.",1,0.5274550318717957
614,EXO.12.26,"And it shall come to pass, when your children shall say unto you, What mean ye by this service? that ye shall say, It is the sacrifice of Jehovah’s passover, who passed over the houses of the children of Israel in Egypt, when he smote the Egyptians, and delivered our houses. And the people bowed the head and worshipped. And the children of Israel went and did so; as Jehovah had commanded Moses and Aaron, so did they.",1,0.6923196911811829
615,EXO.12.29,"And it came to pass at midnight, that Jehovah smote all the first-born in the land of Egypt, from the first-born of Pharaoh that sat on his throne unto the first-born of the captive that was in the dungeon; and all the first-born of cattle. And Pharaoh rose up in the night, he, and all his servants, and all the Egyptians; and there was a great cry in Egypt; for there was not a house where there was not one dead. And he called for Moses and Aaron by night, and said, Rise up, get you forth from among my people, both ye and the children of Israel; and go, serve Jehovah, as ye have said.",1,0.7178223729133606
617,EXO.12.35,"And the children of Israel did according to the word of Moses; and they asked of the Egyptians jewels of silver, and jewels of gold, and raiment: and Jehovah gave the people favor in the sight of the Egyptians, so that they let them have what they asked. And they despoiled the Egyptians. And the children of Israel journeyed from Rameses to Succoth, about six hundred thousand on foot that were men, besides children.",1,0.7868788242340088
619,EXO.12.41,"And it came to pass at the end of four hundred and thirty years, even the selfsame day it came to pass, that all the hosts of Jehovah went out from the land of Egypt. It is a night to be much observed unto Jehovah for bringing them out from the land of Egypt: this is that night of Jehovah, to be much observed of all the children of Israel throughout their generations. And Jehovah said unto Moses and Aaron, This is the ordinance of the passover: there shall no foreigner eat thereof;",1,0.6503119468688965
622,EXO.12.50,"Thus did all the children of Israel; as Jehovah commanded Moses and Aaron, so did they. And it came to pass the selfsame day, that Jehovah did bring the children of Israel out of the land of Egypt by their hosts. And Jehovah spake unto Moses, saying,",1,0.7135012149810791
623,EXO.13.2,"Sanctify unto me all the first-born, whatsoever openeth the womb among the children of Israel, both of man and of beast: it is mine. And Moses said unto the people, Remember this day, in which ye came out from Egypt, out of the house of bondage; for by strength of hand Jehovah brought you out from this place: there shall no leavened bread be eaten. This day ye go forth in the month Abib.",1,0.6434899568557739
628,EXO.13.17,"And it came to pass, when Pharaoh had let the people go, that God led them not by the way of the land of the Philistines, although that was near; for God said, Lest peradventure the people repent when they see war, and they return to Egypt: but God led the people about, by the way of the wilderness by the Red Sea: and the children of Israel went up armed out of the land of Egypt. And Moses took the bones of Joseph with him: for he had straitly sworn the children of Israel, saying, God will surely visit you; and ye shall carry up my bones away hence with you.",1,0.7799080014228821
630,EXO.14.1,"And Jehovah spake unto Moses, saying, Speak unto the children of Israel, that they turn back and encamp before Pi-hahiroth, between Migdol and the sea, before Baal-zephon: over against it shall ye encamp by the sea. And Pharaoh will say of the children of Israel, They are entangled in the land, the wilderness hath shut them in.",1,0.8004719018936157
633,EXO.14.10,"And when Pharaoh drew nigh, the children of Israel lifted up their eyes, and, behold, the Egyptians were marching after them; and they were sore afraid: and the children of Israel cried out unto Jehovah. And they said unto Moses, Because there were no graves in Egypt, hast thou taken us away to die in the wilderness? wherefore hast thou dealt thus with us, to bring us forth out of Egypt? Is not this the word that we spake unto thee in Egypt, saying, Let us alone, that we may serve the Egyptians? For it were better for us to serve the Egyptians, than that we should die in the wilderness.",1,0.6390070915222168
634,EXO.14.13,"And Moses said unto the people, Fear ye not, stand still, and see the salvation of Jehovah, which he will work for you to-day: for the Egyptians whom ye have seen to-day, ye shall see them again no more for ever. Jehovah will fight for you, and ye shall hold your peace. And Jehovah said unto Moses, Wherefore criest thou unto me? speak unto the children of Israel, that they go forward.",2,0.6389277577400208
636,EXO.14.19,"And the angel of God, who went before the camp of Israel, removed and went behind them; and the pillar of cloud removed from before them, and stood behind them: and it came between the camp of Egypt and the camp of Israel; and there was the cloud and the darkness, yet gave it light by night: and the one came not near the other all the night. And Moses stretched out his hand over the sea; and Jehovah caused the sea to go back by a strong east wind all the night, and made the sea dry land, and the waters were divided.",1,0.8578394055366516
638,EXO.14.25,"And he took off their chariot wheels, and they drove them heavily; so that the Egyptians said, Let us flee from the face of Israel; for Jehovah fighteth for them against the Egyptians. And Jehovah said unto Moses, Stretch out thy hand over the sea, that the waters may come again upon the Egyptians, upon their chariots, and upon their horsemen. And Moses stretched forth his hand over the sea, and the sea returned to its strength when the morning appeared; and the Egyptians fled against it; and Jehovah overthrew the Egyptians in the midst of the sea.",1,0.7359989881515503
640,EXO.14.31,"And Israel saw the great work which Jehovah did upon the Egyptians, and the people feared Jehovah: and they believed in Jehovah, and in his servant Moses. Then sang Moses and the children of Israel this song unto Jehovah, and spake, saying,
  I will sing unto Jehovah, for he hath triumphed gloriously:
  The horse and his rider hath he thrown into the sea. Jehovah is my strength and song,
  And he is become my salvation:
  This is my God, and I will praise him;
  My father’s God, and I will exalt him.",2,0.4803102016448974
647,EXO.15.21,"And Miriam answered them,
  Sing ye to Jehovah, for he hath triumphed gloriously;
  The horse and his rider hath he thrown into the sea. And Moses led Israel onward from the Red Sea, and they went out into the wilderness of Shur; and they went three days in the wilderness, and found no water. And when they came to Marah, they could not drink of the waters of Marah, for they were bitter: therefore the name of it was called Marah.",1,0.6034066677093506
