chunk,start_citation,text,sentiment,confidence
551,EXO.5.21,"They said to them, “May the LORD look at you and judge, because you have made us a stench to be abhorred in the eyes of Pharaoh, and in the eyes of his servants, to put a sword in their hand to kill us!” Moses returned to the LORD, and said, “Lord, why have you brought trouble on this people? Why is it that you have sent me? For since I came to Pharaoh to speak in your name, he has brought trouble on this people. You have not rescued your people at all!”",3,0.7904873490333557
552,EXO.6.1,"The LORD said to Moses, “Now you shall see what I will do to Pharaoh, for by a strong hand he shall let them go, and by a strong hand he shall drive them out of his land.” God spoke to Moses, and said to him, “I am the LORD. I appeared to Abraham, to Isaac, and to Jacob, as God Almighty; but by my name the LORD I was not known to them.",1,0.7012314796447754
554,EXO.6.7,"I will take you to myself for a people. I will be your God; and you shall know that I am the LORD your God, who brings you out from under the burdens of the Egyptians. I will bring you into the land which I swore to give to Abraham, to Isaac, and to Jacob; and I will give it to you for a heritage: I am the LORD.’” Moses spoke so to the children of Israel, but they didn’t listen to Moses for anguish of spirit, and for cruel bondage.",2,0.7757312059402466
555,EXO.6.10,"The LORD spoke to Moses, saying, “Go in, speak to Pharaoh king of Egypt, that he let the children of Israel go out of his land.” Moses spoke before the LORD, saying, “Behold, the children of Israel haven’t listened to me. How then shall Pharaoh listen to me, when I have uncircumcised lips?”",1,0.7244285941123962
556,EXO.6.13,"The LORD spoke to Moses and to Aaron, and gave them a command to the children of Israel, and to Pharaoh king of Egypt, to bring the children of Israel out of the land of Egypt. These are the heads of their fathers’ houses. The sons of Reuben the firstborn of Israel: Hanoch, and Pallu, Hezron, and Carmi; these are the families of Reuben. The sons of Simeon: Jemuel, and Jamin, and Ohad, and Jachin, and Zohar, and Shaul the son of a Canaanite woman; these are the families of Simeon.",1,0.8723934888839722
558,EXO.6.19,"The sons of Merari: Mahli and Mushi. These are the families of the Levites according to their generations. Amram took Jochebed his father’s sister to himself as wife; and she bore him Aaron and Moses. The years of the life of Amram were one hundred thirty-seven years. The sons of Izhar: Korah, and Nepheg, and Zichri.",1,0.9022617340087892
560,EXO.6.25,"Eleazar Aaron’s son took one of the daughters of Putiel as his wife; and she bore him Phinehas. These are the heads of the fathers’ houses of the Levites according to their families. These are that Aaron and Moses to whom the LORD said, “Bring out the children of Israel from the land of Egypt according to their armies.” These are those who spoke to Pharaoh king of Egypt, to bring out the children of Israel from Egypt. These are that Moses and Aaron.",1,0.9101709723472596
561,EXO.6.28,"On the day when the LORD spoke to Moses in the land of Egypt, The LORD said to Moses, “I am the LORD. Tell Pharaoh king of Egypt all that I tell you.” Moses said before the LORD, “Behold, I am of uncircumcised lips, and how shall Pharaoh listen to me?”",1,0.7994553446769714
562,EXO.7.1,"The LORD said to Moses, “Behold, I have made you as God to Pharaoh; and Aaron your brother shall be your prophet. You shall speak all that I command you; and Aaron your brother shall speak to Pharaoh, that he let the children of Israel go out of his land. I will harden Pharaoh’s heart, and multiply my signs and my wonders in the land of Egypt.",1,0.5081925988197327
563,EXO.7.4,"But Pharaoh will not listen to you, so I will lay my hand on Egypt, and bring out my armies, my people the children of Israel, out of the land of Egypt by great judgments. The Egyptians shall know that I am the LORD when I stretch out my hand on Egypt, and bring the children of Israel out from among them.” Moses and Aaron did so. As the LORD commanded them, so they did.",1,0.6528637409210205
564,EXO.7.7,"Moses was eighty years old, and Aaron eighty-three years old, when they spoke to Pharaoh. The LORD spoke to Moses and to Aaron, saying, “When Pharaoh speaks to you, saying, ‘Perform a miracle!’ then you shall tell Aaron, ‘Take your rod, and cast it down before Pharaoh, and it will become a serpent.’”",1,0.820068359375
565,EXO.7.10,"Moses and Aaron went in to Pharaoh, and they did so, as the LORD had commanded. Aaron cast down his rod before Pharaoh and before his servants, and it became a serpent. Then Pharaoh also called for the wise men and the sorcerers. They also, the magicians of Egypt, did the same thing with their enchantments. For they each cast down their rods, and they became serpents; but Aaron’s rod swallowed up their rods.",1,0.8777719140052795
566,EXO.7.13,"Pharaoh’s heart was hardened, and he didn’t listen to them, as the LORD had spoken. The LORD said to Moses, “Pharaoh’s heart is stubborn. He refuses to let the people go. Go to Pharaoh in the morning. Behold, he is going out to the water. You shall stand by the river’s bank to meet him. You shall take the rod which was turned to a serpent in your hand.",3,0.6317597031593323
568,EXO.7.19,"The LORD said to Moses, “Tell Aaron, ‘Take your rod, and stretch out your hand over the waters of Egypt, over their rivers, over their streams, and over their pools, and over all their ponds of water, that they may become blood. There will be blood throughout all the land of Egypt, both in vessels of wood and in vessels of stone.’” Moses and Aaron did so, as the LORD commanded; and he lifted up the rod, and struck the waters that were in the river, in the sight of Pharaoh, and in the sight of his servants; and all the waters that were in the river were turned to blood. The fish that were in the river died. The river became foul. The Egyptians couldn’t drink water from the river. The blood was throughout all the land of Egypt.",1,0.7537631392478943
570,EXO.7.25,"Seven days were fulfilled, after the LORD had struck the river. The LORD spoke to Moses, “Go in to Pharaoh, and tell him, ‘This is what the LORD says, “Let my people go, that they may serve me. If you refuse to let them go, behold, I will plague all your borders with frogs.",1,0.5363173484802246
571,EXO.8.3,"The river will swarm with frogs, which will go up and come into your house, and into your bedroom, and on your bed, and into the house of your servants, and on your people, and into your ovens, and into your kneading troughs. The frogs shall come up both on you, and on your people, and on all your servants.”’” The LORD said to Moses, “Tell Aaron, ‘Stretch out your hand with your rod over the rivers, over the streams, and over the pools, and cause frogs to come up on the land of Egypt.’”",1,0.7223096489906311
572,EXO.8.6,"Aaron stretched out his hand over the waters of Egypt; and the frogs came up, and covered the land of Egypt. The magicians did the same thing with their enchantments, and brought up frogs on the land of Egypt. Then Pharaoh called for Moses and Aaron, and said, “Entreat the LORD, that he take away the frogs from me and from my people; and I will let the people go, that they may sacrifice to the LORD.”",1,0.8297566175460815
573,EXO.8.9,"Moses said to Pharaoh, “I give you the honor of setting the time that I should pray for you, and for your servants, and for your people, that the frogs be destroyed from you and your houses, and remain in the river only.” Pharaoh said, “Tomorrow.”
    Moses said, “Let it be according to your word, that you may know that there is no one like the LORD our God. The frogs shall depart from you, and from your houses, and from your servants, and from your people. They shall remain in the river only.”",1,0.6820135712623596
574,EXO.8.12,"Moses and Aaron went out from Pharaoh, and Moses cried to the LORD concerning the frogs which he had brought on Pharaoh. The LORD did according to the word of Moses, and the frogs died out of the houses, out of the courts, and out of the fields. They gathered them together in heaps, and the land stank.",3,0.562839150428772
575,EXO.8.15,"But when Pharaoh saw that there was a respite, he hardened his heart, and didn’t listen to them, as the LORD had spoken. The LORD said to Moses, “Tell Aaron, ‘Stretch out your rod, and strike the dust of the earth, that it may become lice throughout all the land of Egypt.’” They did so; and Aaron stretched out his hand with his rod, and struck the dust of the earth, and there were lice on man, and on animal; all the dust of the earth became lice throughout all the land of Egypt.",1,0.5982211232185364
576,EXO.8.18,"The magicians tried with their enchantments to produce lice, but they couldn’t. There were lice on man, and on animal. Then the magicians said to Pharaoh, “This is God’s finger;” but Pharaoh’s heart was hardened, and he didn’t listen to them, as the LORD had spoken. The LORD said to Moses, “Rise up early in the morning, and stand before Pharaoh; behold, he comes out to the water; and tell him, ‘This is what the LORD says, “Let my people go, that they may serve me.",3,0.584273099899292
578,EXO.8.24,"The LORD did so; and there came grievous swarms of flies into the house of Pharaoh, and into his servants’ houses. In all the land of Egypt the land was corrupted by reason of the swarms of flies. Pharaoh called for Moses and for Aaron, and said, “Go, sacrifice to your God in the land!” Moses said, “It isn’t appropriate to do so; for we shall sacrifice the abomination of the Egyptians to the LORD our God. Behold, if we sacrifice the abomination of the Egyptians before their eyes, won’t they stone us?",3,0.6634417772293091
579,EXO.8.27,"We will go three days’ journey into the wilderness, and sacrifice to the LORD our God, as he shall command us.” Pharaoh said, “I will let you go, that you may sacrifice to the LORD your God in the wilderness, only you shall not go very far away. Pray for me.” Moses said, “Behold, I am going out from you. I will pray to the LORD that the swarms of flies may depart from Pharaoh, from his servants, and from his people, tomorrow; only don’t let Pharaoh deal deceitfully any more in not letting the people go to sacrifice to the LORD.”",1,0.6622622013092041
580,EXO.8.30,"Moses went out from Pharaoh, and prayed to the LORD. The LORD did according to the word of Moses, and he removed the swarms of flies from Pharaoh, from his servants, and from his people. There remained not one. Pharaoh hardened his heart this time also, and he didn’t let the people go.",1,0.7770141363143921
581,EXO.9.1,"Then the LORD said to Moses, “Go in to Pharaoh, and tell him, ‘This is what the LORD, the God of the Hebrews, says: “Let my people go, that they may serve me. For if you refuse to let them go, and hold them still, behold, the LORD’s hand is on your livestock which are in the field, on the horses, on the donkeys, on the camels, on the herds, and on the flocks with a very grievous pestilence.",1,0.7172031998634338
583,EXO.9.7,"Pharaoh sent, and, behold, there was not so much as one of the livestock of the Israelites dead. But the heart of Pharaoh was stubborn, and he didn’t let the people go. The LORD said to Moses and to Aaron, “Take handfuls of ashes of the furnace, and let Moses sprinkle it toward the sky in the sight of Pharaoh. It shall become small dust over all the land of Egypt, and shall be boils and blisters breaking out on man and on animal, throughout all the land of Egypt.”",1,0.5815739631652832
584,EXO.9.10,"They took ashes of the furnace, and stood before Pharaoh; and Moses sprinkled it up toward the sky; and it became boils and blisters breaking out on man and on animal. The magicians couldn’t stand before Moses because of the boils; for the boils were on the magicians and on all the Egyptians. The LORD hardened the heart of Pharaoh, and he didn’t listen to them, as the LORD had spoken to Moses.",3,0.6357458233833313
585,EXO.9.13,"The LORD said to Moses, “Rise up early in the morning, and stand before Pharaoh, and tell him, ‘This is what the LORD, the God of the Hebrews, says: “Let my people go, that they may serve me. For this time I will send all my plagues against your heart, against your officials, and against your people; that you may know that there is no one like me in all the earth. For now I would have stretched out my hand, and struck you and your people with pestilence, and you would have been cut off from the earth;",1,0.7132050395011902
588,EXO.9.22,"The LORD said to Moses, “Stretch out your hand toward the sky, that there may be hail in all the land of Egypt, on man, and on animal, and on every herb of the field, throughout the land of Egypt.” Moses stretched out his rod toward the heavens, and the LORD sent thunder and hail; and lightning flashed down to the earth. The LORD rained hail on the land of Egypt. So there was very severe hail, and lightning mixed with the hail, such as had not been in all the land of Egypt since it became a nation.",1,0.7813088297843933
589,EXO.9.25,"The hail struck throughout all the land of Egypt all that was in the field, both man and animal; and the hail struck every herb of the field, and broke every tree of the field. Only in the land of Goshen, where the children of Israel were, there was no hail. Pharaoh sent and called for Moses and Aaron, and said to them, “I have sinned this time. The LORD is righteous, and I and my people are wicked.",3,0.5288122892379761
590,EXO.9.28,"Pray to the LORD; for there has been enough of mighty thunderings and hail. I will let you go, and you shall stay no longer.” Moses said to him, “As soon as I have gone out of the city, I will spread out my hands to the LORD. The thunders shall cease, and there will not be any more hail; that you may know that the earth is the LORD’s. But as for you and your servants, I know that you don’t yet fear the LORD God.”",1,0.5709646344184875
591,EXO.9.31,"The flax and the barley were struck, for the barley had ripened and the flax was blooming. But the wheat and the spelt were not struck, for they had not grown up. Moses went out of the city from Pharaoh, and spread out his hands to the LORD; and the thunders and hail ceased, and the rain was not poured on the earth.",1,0.8068305850028992
592,EXO.9.34,"When Pharaoh saw that the rain and the hail and the thunders had ceased, he sinned yet more, and hardened his heart, he and his servants. The heart of Pharaoh was hardened, and he didn’t let the children of Israel go, just as the LORD had spoken through Moses. The LORD said to Moses, “Go in to Pharaoh, for I have hardened his heart and the heart of his servants, that I may show these my signs among them;",3,0.5133612751960754
593,EXO.10.2,"and that you may tell in the hearing of your son, and of your son’s son, what things I have done to Egypt, and my signs which I have done among them; that you may know that I am the LORD.” Moses and Aaron went in to Pharaoh, and said to him, “This is what the LORD, the God of the Hebrews, says: ‘How long will you refuse to humble yourself before me? Let my people go, that they may serve me. Or else, if you refuse to let my people go, behold, tomorrow I will bring locusts into your country,",1,0.6169343590736389
595,EXO.10.8,"Moses and Aaron were brought again to Pharaoh, and he said to them, “Go, serve the LORD your God; but who are those who will go?” Moses said, “We will go with our young and with our old. We will go with our sons and with our daughters, with our flocks and with our herds; for we must hold a feast to the LORD.” He said to them, “The LORD be with you if I let you go with your little ones! See, evil is clearly before your faces.",1,0.6216986775398254
596,EXO.10.11,"Not so! Go now you who are men, and serve the LORD; for that is what you desire!” Then they were driven out from Pharaoh’s presence. The LORD said to Moses, “Stretch out your hand over the land of Egypt for the locusts, that they may come up on the land of Egypt, and eat every herb of the land, even all that the hail has left.” Moses stretched out his rod over the land of Egypt, and the LORD brought an east wind on the land all that day, and all night; and when it was morning, the east wind brought the locusts.",1,0.6439471244812012
597,EXO.10.14,"The locusts went up over all the land of Egypt, and rested in all the borders of Egypt. They were very grievous. Before them there were no such locusts as they, nor will there ever be again. For they covered the surface of the whole earth, so that the land was darkened, and they ate every herb of the land, and all the fruit of the trees which the hail had left. There remained nothing green, either tree or herb of the field, through all the land of Egypt. Then Pharaoh called for Moses and Aaron in haste, and he said, “I have sinned against the LORD your God, and against you.",3,0.7401102185249329
598,EXO.10.17,"Now therefore please forgive my sin again, and pray to the LORD your God, that he may also take away from me this death.” Moses went out from Pharaoh, and prayed to the LORD. The LORD sent an exceedingly strong west wind, which took up the locusts, and drove them into the Red Sea. There remained not one locust in all the borders of Egypt.",1,0.6165303587913513
599,EXO.10.20,"But the LORD hardened Pharaoh’s heart, and he didn’t let the children of Israel go. The LORD said to Moses, “Stretch out your hand toward the sky, that there may be darkness over the land of Egypt, even darkness which may be felt.” Moses stretched out his hand toward the sky, and there was a thick darkness in all the land of Egypt for three days.",1,0.6521220207214355
600,EXO.10.23,"They didn’t see one another, and nobody rose from his place for three days; but all the children of Israel had light in their dwellings. Pharaoh called to Moses, and said, “Go, serve the LORD. Only let your flocks and your herds stay behind. Let your little ones also go with you.” Moses said, “You must also give into our hand sacrifices and burnt offerings, that we may sacrifice to the LORD our God.",1,0.7925665378570557
602,EXO.10.29,"Moses said, “You have spoken well. I will see your face again no more.” The LORD said to Moses, “I will bring yet one more plague on Pharaoh, and on Egypt; afterwards he will let you go. When he lets you go, he will surely thrust you out altogether. Speak now in the ears of the people, and let every man ask of his neighbor, and every woman of her neighbor, jewels of silver, and jewels of gold.”",1,0.638313889503479
603,EXO.11.3,"The LORD gave the people favor in the sight of the Egyptians. Moreover, the man Moses was very great in the land of Egypt, in the sight of Pharaoh’s servants, and in the sight of the people. Moses said, “This is what the LORD says: ‘About midnight I will go out into the middle of Egypt, and all the firstborn in the land of Egypt shall die, from the firstborn of Pharaoh who sits on his throne, even to the firstborn of the female servant who is behind the mill, and all the firstborn of livestock.",2,0.8368313312530518
605,EXO.11.9,"The LORD said to Moses, “Pharaoh won’t listen to you, that my wonders may be multiplied in the land of Egypt.” Moses and Aaron did all these wonders before Pharaoh, but the LORD hardened Pharaoh’s heart, and he didn’t let the children of Israel go out of his land. The LORD spoke to Moses and Aaron in the land of Egypt, saying,",1,0.6609253883361816
612,EXO.12.20,"You shall eat nothing leavened. In all your habitations you shall eat unleavened bread.’” Then Moses called for all the elders of Israel, and said to them, “Draw out, and take lambs according to your families, and kill the Passover. You shall take a bunch of hyssop, and dip it in the blood that is in the basin, and strike the lintel and the two door posts with the blood that is in the basin. None of you shall go out of the door of his house until the morning.",1,0.6347225308418274
614,EXO.12.26,"It will happen, when your children ask you, ‘What do you mean by this service?’ that you shall say, ‘It is the sacrifice of the LORD’s Passover, who passed over the houses of the children of Israel in Egypt, when he struck the Egyptians, and spared our houses.’”
    The people bowed their heads and worshiped. The children of Israel went and did so; as the LORD had commanded Moses and Aaron, so they did.",1,0.6457618474960327
615,EXO.12.29,"At midnight, the LORD struck all the firstborn in the land of Egypt, from the firstborn of Pharaoh who sat on his throne to the firstborn of the captive who was in the dungeon, and all the firstborn of livestock. Pharaoh rose up in the night, he, and all his servants, and all the Egyptians; and there was a great cry in Egypt, for there was not a house where there was not one dead. He called for Moses and Aaron by night, and said, “Rise up, get out from among my people, both you and the children of Israel; and go, serve the LORD, as you have said!",1,0.6607607007026672
617,EXO.12.35,"The children of Israel did according to the word of Moses; and they asked of the Egyptians jewels of silver, and jewels of gold, and clothing. The LORD gave the people favor in the sight of the Egyptians, so that they let them have what they asked. They plundered the Egyptians. The children of Israel traveled from Rameses to Succoth, about six hundred thousand on foot who were men, in addition to children.",1,0.70111483335495
619,EXO.12.41,"At the end of four hundred thirty years, to the day, all of the LORD’s armies went out from the land of Egypt. It is a night to be much observed to the LORD for bringing them out from the land of Egypt. This is that night of the LORD, to be much observed by all the children of Israel throughout their generations. The LORD said to Moses and Aaron, “This is the ordinance of the Passover. No foreigner shall eat of it,",1,0.615325391292572
622,EXO.12.50,"All the children of Israel did so. As the LORD commanded Moses and Aaron, so they did. That same day, the LORD brought the children of Israel out of the land of Egypt by their armies. The LORD spoke to Moses, saying,",1,0.7573051452636719
623,EXO.13.2,"“Sanctify to me all the firstborn, whatever opens the womb among the children of Israel, both of man and of animal. It is mine.” Moses said to the people, “Remember this day, in which you came out of Egypt, out of the house of bondage; for by strength of hand the LORD brought you out from this place. No leavened bread shall be eaten. Today you go out in the month Abib.",1,0.5215997695922852
628,EXO.13.17,"When Pharaoh had let the people go, God didn’t lead them by the way of the land of the Philistines, although that was near; for God said, “Lest perhaps the people change their minds when they see war, and they return to Egypt”; but God led the people around by the way of the wilderness by the Red Sea; and the children of Israel went up armed out of the land of Egypt. Moses took the bones of Joseph with him, for he had made the children of Israel swear, saying, “God will surely visit you, and you shall carry up my bones away from here with you.”",1,0.7970702648162842
630,EXO.14.1,"The LORD spoke to Moses, saying, “Speak to the children of Israel, that they turn back and encamp before Pihahiroth, between Migdol and the sea, before Baal Zephon. You shall encamp opposite it by the sea. Pharaoh will say of the children of Israel, ‘They are entangled in the land. The wilderness has shut them in.’",1,0.8171204328536987
633,EXO.14.10,"When Pharaoh came near, the children of Israel lifted up their eyes, and behold, the Egyptians were marching after them; and they were very afraid. The children of Israel cried out to the LORD. They said to Moses, “Because there were no graves in Egypt, have you taken us away to die in the wilderness? Why have you treated us this way, to bring us out of Egypt? Isn’t this the word that we spoke to you in Egypt, saying, ‘Leave us alone, that we may serve the Egyptians’? For it would have been better for us to serve the Egyptians than to die in the wilderness.”",3,0.5172107815742493
634,EXO.14.13,"Moses said to the people, “Don’t be afraid. Stand still, and see the salvation of the LORD, which he will work for you today; for you will never again see the Egyptians whom you have seen today. The LORD will fight for you, and you shall be still.” The LORD said to Moses, “Why do you cry to me? Speak to the children of Israel, that they go forward.",2,0.7398001551628113
636,EXO.14.19,"The angel of God, who went before the camp of Israel, moved and went behind them; and the pillar of cloud moved from before them, and stood behind them. It came between the camp of Egypt and the camp of Israel. There was the cloud and the darkness, yet it gave light by night. One didn’t come near the other all night. Moses stretched out his hand over the sea, and the LORD caused the sea to go back by a strong east wind all night, and made the sea dry land, and the waters were divided.",1,0.881875216960907
638,EXO.14.25,"He took off their chariot wheels, and they drove them heavily; so that the Egyptians said, “Let’s flee from the face of Israel, for the LORD fights for them against the Egyptians!” The LORD said to Moses, “Stretch out your hand over the sea, that the waters may come again on the Egyptians, on their chariots, and on their horsemen.” Moses stretched out his hand over the sea, and the sea returned to its strength when the morning appeared; and the Egyptians fled against it. The LORD overthrew the Egyptians in the middle of the sea.",1,0.733984649181366
640,EXO.14.31,"Israel saw the great work which the LORD did to the Egyptians, and the people feared the LORD; and they believed in the LORD and in his servant Moses. Then Moses and the children of Israel sang this song to the LORD, and said,
  “I will sing to the LORD, for he has triumphed gloriously.
    He has thrown the horse and his rider into the sea. The LORD is my strength and song.
    He has become my salvation.
  This is my God, and I will praise him;
    my father’s God, and I will exalt him.",2,0.7009250521659851
647,EXO.15.21,"Miriam answered them,
  “Sing to the LORD, for he has triumphed gloriously.
  He has thrown the horse and his rider into the sea.” Moses led Israel onward from the Red Sea, and they went out into the wilderness of Shur; and they went three days in the wilderness, and found no water. When they came to Marah, they couldn’t drink from the waters of Marah, for they were bitter. Therefore its name was called Marah.",1,0.5238973498344421
648,EXO.15.24,"The people murmured against Moses, saying, “What shall we drink?” Then he cried to the LORD. The LORD showed him a tree, and he threw it into the waters, and the waters were made sweet. There he made a statute and an ordinance for them, and there he tested them. He said, “If you will diligently listen to the LORD your God’s voice, and will do that which is right in his eyes, and will pay attention to his commandments, and keep all his statutes, I will put none of the diseases on you which I have put on the Egyptians; for I am the LORD who heals you.”",1,0.7564292550086975
649,EXO.15.27,"They came to Elim, where there were twelve springs of water and seventy palm trees. They encamped there by the waters. They took their journey from Elim, and all the congregation of the children of Israel came to the wilderness of Sin, which is between Elim and Sinai, on the fifteenth day of the second month after their departing out of the land of Egypt. The whole congregation of the children of Israel murmured against Moses and against Aaron in the wilderness;",1,0.9232380390167236
